i,j,LDC,Jaccard,LKS,CI_e_av_skin,CI_e_mul_skin,CI_e_av_body,CI_e_mul_body,LLBCe,LLBMEe1
35,54,121,0.29411764705882354,64,5415.0,28906200,11010.0,121220100,0.039949297026502906,-553.8242829346395
35,104,110,0.0,64,4842.0,23439780,9928.5,97405470,0.11673666941524083,-2146.6604400541078
35,80,121,0.047619047619047616,64,4900.0,23993100,11010.0,121220100,0.08020502645502645,-1824.0072924397048
36,48,120,0.375,64,5797.5,33516450,9988.5,99072072,0.02489967956879722,-264.2741151518469
36,37,120,0.2222222222222222,64,5626.5,31428540,10240.5,104527368,0.0245464198751396,-368.7161102712509
36,40,120,0.2222222222222222,64,5689.5,32197770,10195.5,103553208,0.02617124748035936,-370.2452749971834
36,42,132,0.2777777777777778,64,5907.5,34859550,10822.0,117115680,0.02182691715563688,-326.6139217196315
36,43,132,0.4375,64,6182.5,38217300,10577.0,111811920,0.024188161375661373,-274.55836353787646
36,49,96,0.1111111111111111,64,5124.5,25299120,9146.5,80844456,0.0530654712027261,-710.7648258923599
36,50,132,0.35294117647058826,64,5632.5,31501800,10347.0,106832880,0.028011112661847956,-376.95792570030983
36,51,120,0.2222222222222222,64,5635.5,31538430,10204.5,103748040,0.030922777722085674,-434.2929811348126
37,48,100,0.05263157894736842,64,5319.0,28262520,9405.0,88390521,0.04638048999504108,-646.2354614495429
37,67,100,0.25,64,4522.5,20061756,9670.5,93518388,0.04467796840958605,-544.4546353160882
37,45,90,0.26666666666666666,64,4906.0,24010272,9240.5,85213368,0.052619047619047614,-500.3667623645374
37,68,90,0.26666666666666666,64,4978.0,24751584,9164.5,83745504,0.06634559884559885,-618.130769376158
37,46,110,0.23529411764705882,64,4909.0,24041160,10233.5,104392170,0.05353349673202614,-775.9483493731642
37,49,80,0.058823529411764705,64,4646.0,21333312,8563.0,72128133,0.06720915930474754,-767.8821199816038
38,69,100,0.3333333333333333,64,5166.0,26679456,9391.5,88192962,0.028940854119425544,-272.1762441619791
38,72,110,0.16666666666666666,64,5433.0,29390040,9593.5,92021670,0.03462378217280177,-465.97045266248307
38,74,110,0.23529411764705882,64,5398.0,29034720,10103.5,101688210,0.038621907096171804,-516.7099508038713
38,91,70,0.13333333333333333,56,4107.0,15928488,7555.5,53393418,0.05223344116201258,-424.50488447600947
38,75,110,0.4,64,5133.0,26344440,9803.5,96002010,0.030819160997732423,-313.6117035977329
38,92,110,0.10526315789473684,64,5308.0,28121040,10068.5,101024820,0.03210003122283824,-528.9605421776814
38,56,90,0.26666666666666666,64,5050.0,25501824,9034.5,81426384,0.03937423687423687,-338.9425710304086
39,52,132,0.0,64,5620.5,31541840,10941.0,119614880,0.053207683840094916,-1298.5153099901372
39,66,121,0.0,64,5905.0,34864800,10600.0,112358400,0.06812614393783224,-1411.6695832654536
39,40,110,0.3125,64,5557.0,30800160,10103.5,101792880,0.041501473063973074,-458.18896303414306
39,42,121,0.2222222222222222,64,5775.0,33346400,10730.0,115124800,0.023895467277820215,-357.7451664192129
39,50,121,0.2222222222222222,64,5500.0,30134400,10255.0,105016800,0.0315004135938392,-474.3504525087497
39,44,110,0.4,64,5660.5,32009040,10234.0,104569920,0.04356782106782106,-431.52227226300323
39,51,110,0.23529411764705882,64,5503.0,30169440,10112.5,101984400,0.037599471606824544,-469.90086627779056
40,103,120,0.0,64,5381.5,28948986,10619.0,111656457,0.060171544424791175,-1290.381862602287
40,43,110,0.23529411764705882,64,5767.0,33015240,9948.5,98827110,0.02472854963663787,-287.49364445568364
40,50,110,0.23529411764705882,64,5217.0,27213840,9718.5,94426290,0.022861836356646043,-283.7070892528388
40,44,100,0.3333333333333333,64,5377.5,28906794,9697.5,94024476,0.03397031539888682,-308.16850825864947
40,112,100,0.0,64,5256.0,27625212,9522.0,90666459,0.09170346208658901,-1430.51415418651
41,70,110,0.0,64,4765.0,21549600,10464.0,109197180,0.07429950010307153,-1673.5987782736029
41,73,80,0.058823529411764705,64,3640.5,13250790,8623.5,72689022,0.0749111386979034,-1018.2472918860561
41,109,80,0.2,64,3864.5,14903910,8690.0,74008116,0.07178571428571429,-739.3619688575782
41,105,90,0.11764705882352941,64,3901.0,15173280,9371.0,87516432,0.06593793767507003,-962.8277180000041
41,114,120,0.047619047619047616,64,4446.5,19199070,11009.0,120007800,0.08326619148047719,-1961.4809173637154
41,49,80,0.125,64,3917.0,15291360,8693.5,74077542,0.06644510582010582,-783.4226344532647
41,81,110,0.05,64,4550.0,19962900,10414.0,108205380,0.08322988415093678,-1573.0763182538776
42,48,110,0.3125,64,5600.0,31347900,9986.5,99035460,0.024555375180375184,-249.27859961208128
42,64,121,0.0,64,4880.0,23125500,10675.0,113934600,0.0723737061399399,-1824.4962685552216
42,113,121,0.047619047619047616,64,5715.0,32661200,10640.0,113177200,0.043711374604231745,-772.5041503286049
42,43,121,0.375,64,5985.0,35744600,10575.0,111770600,0.023635658323158323,-257.4746740395395
42,50,121,0.29411764705882354,64,5435.0,29463600,10345.0,106793400,0.027206490885124106,-352.1139612666837
42,51,110,0.4,64,5438.0,29497860,10202.5,103709700,0.03175170068027211,-297.68395699092906
43,48,110,0.3125,64,5875.0,34367400,9741.5,94550490,0.02519540644540644,-244.05901775661468
43,67,110,0.0,64,5078.5,24395220,10007.0,100035720,0.05635015117157975,-1109.60335589652
43,108,121,0.047619047619047616,64,6085.0,36996600,10620.0,112700300,0.03833633958633958,-667.0752065826741
43,113,121,0.1,64,5990.0,35807200,10395.0,108051800,0.026721158958001062,-420.1380510651023
43,50,121,0.29411764705882354,64,5710.0,32301600,10100.0,101957100,0.025322461443784968,-315.7271485741462
43,51,110,0.23529411764705882,64,5713.0,32339160,9957.5,99013050,0.023062466536731246,-268.98891598664386
44,48,100,0.25,64,5485.5,30090690,9490.5,89955684,0.030211940836940836,-294.1788089810741
44,50,110,0.23529411764705882,64,5320.5,28281960,9849.0,97002360,0.0392441468566036,-486.0767747474377
44,51,100,0.25,64,5323.5,28314846,9706.5,94201380,0.03248196248196248,-335.36603113394705
45,67,90,0.26666666666666666,64,4280.5,18175608,9254.0,85451616,0.06568783068783068,-672.7180444280111
45,74,99,0.0,64,5192.0,26678080,9777.0,94681520,0.16092836257309945,-2752.9700149492214
45,68,81,0.38461538461538464,64,4736.0,22424512,8748.0,76521728,0.05331196581196581,-365.0442005168587
45,46,99,0.3333333333333333,64,4667.0,21780880,9817.0,95387440,0.0483068783068783,-532.6567272654605
45,63,99,0.05263157894736842,64,5242.0,27144480,9137.0,83386800,0.05766565164925196,-757.8896806081455
45,88,90,0.0,64,5252.5,27242424,8975.0,80527824,0.07951882019864474,-1032.3161958799585
46,67,110,0.23529411764705882,64,4283.5,18198990,10247.0,104684040,0.03649188842203549,-575.5417093700295
46,68,99,0.25,64,4739.0,22453360,9741.0,93744320,0.07281746031746032,-890.7057080310409
46,98,121,0.047619047619047616,64,5450.0,29094100,10860.0,117937100,0.08023709095137667,-1748.032592719926
46,113,121,0.047619047619047616,64,5195.0,26712400,10635.0,113072600,0.06496395139252283,-1330.4701825660288
46,114,132,0.045454545454545456,64,4936.5,24298010,11455.0,130801000,0.06582636939779797,-1720.4472490726457
46,107,121,0.0,64,5030.0,25171300,10860.0,117937100,0.0783912876445344,-1982.879815738228
46,86,110,0.05,64,4882.0,23788980,9914.0,97484580,0.06837728791676159,-1225.44081280239
47,52,120,0.375,64,5126.0,26200251,9576.5,88935462,0.024325396825396823,-236.78583098115547
47,58,110,0.4,64,5295.5,27844740,9240.5,83619270,0.029929792429792428,-244.8037156322255
47,59,110,0.5,64,5250.5,27408150,8665.5,74521620,0.016514041514041514,-105.44353433600504
47,66,110,0.4,64,5410.5,28960470,9235.5,83540160,0.02407690854119425,-191.019865515223
47,60,110,0.4,64,5185.5,26777520,9095.5,81325080,0.026788258038258034,-207.68355134673456
47,62,110,0.4,64,4925.5,24255000,8945.5,78951780,0.024034391534391537,-189.3603992566932
47,63,110,0.4,64,5335.5,28232820,8680.5,74758950,0.014248575498575496,-103.86488652986006
47,65,110,0.4,64,5125.5,26195400,8890.5,78081570,0.016001221001221,-121.35515670869349
48,50,110,0.3125,64,5325.0,28328400,9511.5,90340110,0.027743745225362874,-285.59928269928776
48,51,100,0.42857142857142855,64,5328.0,28361340,9369.0,87731505,0.030954759526188095,-225.80689984576006
49,109,64,0.14285714285714285,64,4091.5,16737616,7465.5,55733678,0.0674668585382871,-476.8073701996612
49,105,72,0.21428571428571427,64,4128.0,17040128,8146.5,65906456,0.09218089602704987,-724.6422790331279
49,111,88,0.0,64,4542.0,20471360,8994.5,78573880,0.051650940028133016,-761.7701570727088
49,50,88,0.05555555555555555,64,4652.0,21383040,8669.5,73719030,0.060111067218910345,-780.0499596217142
49,112,80,0.058823529411764705,64,4691.0,21706272,8473.0,70783713,0.0424586340946635,-487.50664902900525
50,110,121,0.0,64,5415.0,29257200,10390.0,107681700,0.07635190086488788,-1693.5454056972847
50,62,121,0.0,64,5080.0,25800000,9925.0,98502600,0.08960281541450373,-1768.3834175131597
50,51,110,0.4,64,5163.0,26656560,9727.5,94603950,0.02591142517613106,-249.70054901755393
51,99,100,0.0,64,5251.5,27570942,9571.5,91613430,0.10339181286549708,-1566.020047790774
51,114,120,0.0,64,5184.5,26878698,10842.5,115978500,0.06100106002703406,-1322.878090790764
52,57,132,0.35294117647058826,64,5365.5,28787330,10111.0,100953160,0.026924911547673697,-322.07355455017256
52,58,132,0.35294117647058826,64,5570.5,31001740,10906.0,118827940,0.02583171526186232,-345.7540917504326
52,59,132,0.35294117647058826,64,5525.5,30515650,10331.0,105899640,0.018238052796876326,-221.0697047919138
52,60,132,0.35294117647058826,64,5460.5,29813520,10761.0,115567760,0.026750475831358183,-341.1524165446632
52,61,132,0.045454545454545456,64,5180.5,26788960,10511.0,109946760,0.043452194750896046,-919.6144867393981
52,62,132,0.5333333333333333,64,5200.5,27005000,10611.0,112195160,0.01638510959939531,-167.80121670243264
52,63,132,0.35294117647058826,64,5610.5,31433820,10346.0,106236900,0.027084700430288666,-319.677405564501
52,64,132,0.045454545454545456,64,4725.5,21874050,10886.0,118378260,0.056831792546078265,-1495.5859459248925
52,65,132,0.35294117647058826,64,5400.5,29165400,10556.0,110958540,0.018353439860792797,-228.67092874888206
53,58,121,0.0,64,5660.0,32029200,10745.0,115424400,0.06290925885081727,-1352.3315523572344
53,90,121,0.0,64,5810.0,33703200,10455.0,109090800,0.0673422717253886,-1351.6645042506661
53,54,121,0.375,64,5820.0,33814800,10965.0,120229200,0.036701030451030445,-430.755805852572
53,108,121,0.0,64,5745.0,32977800,10915.0,119137200,0.06975519069674914,-1417.9887094687904
54,74,121,0.047619047619047616,64,5890.0,34663200,10870.0,118137300,0.05409024837596266,-1102.205706350933
54,77,110,0.05,64,5775.0,33269400,9937.5,97603650,0.033645024566077195,-498.852098876528
54,64,121,0.047619047619047616,64,5055.0,24543000,10770.0,115935300,0.07206131170416884,-1670.7095292241515
55,89,121,0.375,64,5700.0,32441600,10265.0,105369000,0.02908234126984127,-327.7596475443458
55,93,121,0.375,64,5945.0,35126800,10575.0,111711600,0.03786019536019536,-406.98909991450284
55,94,121,0.375,64,5615.0,31510000,10570.0,111609300,0.036783806471306475,-418.39994714416565
55,90,121,0.1,64,5760.0,33099200,10110.0,102197700,0.02859411056779478,-477.5585515871863
55,77,110,0.05,64,5485.0,30085200,9547.5,90688950,0.04207057562320721,-617.2281799246231
55,96,121,0.4666666666666667,64,5675.0,32167600,10285.0,105778200,0.02259259259259259,-218.61575228598505
55,97,110,0.4,64,5584.0,31170240,9907.5,98054550,0.024508110936682363,-212.42092081619998
56,69,90,0.26666666666666666,64,5140.0,26406144,8949.0,79957152,0.03494886066314637,-291.73511144709954
56,90,99,0.1111111111111111,64,5532.0,30344960,9291.0,85834080,0.020669653512790764,-249.61841721117824
56,74,99,0.25,64,5372.0,28737280,9661.0,92192160,0.03421807359307359,-369.7383209999649
56,75,99,0.3333333333333333,64,5107.0,26074560,9361.0,87036960,0.03068027210884353,-282.25565386697673
56,106,99,0.0,64,4667.0,21653440,9801.0,94597920,0.09023995741101003,-1645.4357785383954
56,79,90,0.11764705882352941,64,4838.5,23376672,8584.5,73693584,0.028031670127258358,-287.892508305287
57,58,121,0.375,64,5535.0,30594200,9775.0,94918600,0.03542065372228415,-358.88672537012656
57,59,121,0.4666666666666667,64,5490.0,30114500,9200.0,84591600,0.0188842880147228,-152.2857250078423
57,66,121,0.375,64,5650.0,31820100,9770.0,94828800,0.021360633881014317,-213.3892553901316
57,60,121,0.375,64,5425.0,29421600,9630.0,92314400,0.022899731357611794,-224.4369959736697
57,62,121,0.375,64,5165.0,26650000,9480.0,89620400,0.02620463825626869,-257.5395489868915
57,63,121,0.375,64,5575.0,31020600,9215.0,84861000,0.014245885203765636,-131.00787644968878
57,65,121,0.375,64,5365.0,28782000,9425.0,88632600,0.01719148705561749,-163.29120188840508
58,83,121,0.0,64,5875.0,34497400,10685.0,114156000,0.19184704184704185,-3914.6366705566115
58,59,121,0.375,64,5695.0,32431000,9995.0,99569400,0.02287838319088319,-235.5474017664239
58,101,121,0.047619047619047616,64,5740.0,32947600,10515.0,110562200,0.04461356764928193,-847.8585601738016
58,66,121,0.375,64,5855.0,34267800,10565.0,111619200,0.03345734126984126,-368.3686809063902
58,60,121,0.375,64,5630.0,31684800,10425.0,108659600,0.025343660968660968,-278.4719105336082
58,62,121,0.375,64,5370.0,28700000,10275.0,105488600,0.030147306397306395,-331.5114439036001
58,65,121,0.4666666666666667,64,5570.0,30996000,10220.0,104325900,0.02220899470899471,-207.44978163544846
59,66,121,0.375,64,5810.0,33730500,9990.0,99475200,0.024926421957671956,-246.00947848093
59,60,121,0.375,64,5585.0,31188000,9850.0,96837600,0.020453614672364673,-200.62482711830728
59,62,121,0.375,64,5325.0,28250000,9700.0,94011600,0.02431893338143338,-238.75238072897122
59,63,121,0.4666666666666667,64,5735.0,32883000,9435.0,89019000,0.022423178673178674,-176.50866826313657
60,68,99,0.1111111111111111,64,5164.0,26540160,9476.0,89148160,0.053514702672844194,-684.779833154367
60,66,121,0.4666666666666667,64,5745.0,32954400,10420.0,108556800,0.027227600441886154,-253.30929058876944
60,82,132,0.0,64,5884.0,34488960,10992.0,120317120,0.04836657084680798,-1116.9531013025485
60,63,121,0.4666666666666667,64,5670.0,32126400,9865.0,97146000,0.022796092796092793,-194.0730735496473
60,65,121,0.375,64,5460.0,29808000,10075.0,101463600,0.02326032763532763,-233.72601107040146
61,101,121,0.4666666666666667,64,5350.0,28470400,10120.0,102298800,0.02191043083900227,-215.13768820475528
61,108,121,0.4666666666666667,64,5435.0,29313600,10345.0,106699800,0.027857142857142855,-260.2687266116229
61,103,132,0.4375,64,5224.5,27225440,10725.5,114142380,0.03979166666666667,-477.59797836213886
61,82,132,0.4375,64,5604.0,30990080,10742.0,114465120,0.029446248196248193,-346.8246460599446
61,62,121,0.047619047619047616,64,4980.0,24800000,9880.0,97604400,0.050019927162784306,-890.4628925362314
61,113,121,0.4666666666666667,64,5340.0,28371200,10120.0,102298800,0.027683295540438396,-253.04559146658573
61,114,132,0.4375,64,5081.5,25806880,10940.0,118338000,0.03998677248677248,-485.1320862959625
61,76,121,0.4666666666666667,64,5190.0,26883200,10345.0,106699800,0.0363980463980464,-356.7597687377784
61,81,121,0.4666666666666667,64,5185.0,26833600,10345.0,106699800,0.03066314637743209,-288.47014718449236
62,66,121,0.375,64,5485.0,29850000,10270.0,105388800,0.027739748677248672,-295.46396070559143
62,63,121,0.375,64,5410.0,29100000,9715.0,94311000,0.026195332445332446,-253.85099901496008
62,64,121,0.047619047619047616,64,4525.0,20250000,10255.0,105089400,0.06360624164195594,-1431.7517490509986
62,65,121,0.375,64,5200.0,27000000,9925.0,98502600,0.02348244348244348,-238.00800909482953
63,68,99,0.17647058823529413,64,5314.0,27982560,9061.0,81950400,0.03491854169203913,-374.5761975640486
63,66,121,0.4666666666666667,64,5895.0,34745400,10005.0,99792000,0.021195854410140127,-183.98300024264384
63,65,121,0.4666666666666667,64,5610.0,31428000,9660.0,93271500,0.02781339031339031,-223.75305180435015
64,93,121,0.15789473684210525,64,5230.0,25960500,10725.0,114987600,0.06246403044648657,-1141.73977951694
64,94,121,0.1,64,4900.0,23287500,10720.0,114882300,0.07304093567251463,-1539.5305028318194
64,106,121,0.15789473684210525,64,4180.0,17455500,10770.0,115935300,0.07898333797456604,-1739.4016195544925
64,97,110,0.16666666666666666,64,4869.0,23036400,10057.5,100930050,0.062350866272434885,-935.2155819275245
65,101,121,0.047619047619047616,64,5570.0,30996000,10165.0,103240200,0.045928846285989144,-792.9064629924195
65,66,121,0.375,64,5685.0,32238000,10215.0,104227200,0.026374007936507935,-267.5260622723846
66,68,99,0.1111111111111111,64,5389.0,28703760,9616.0,91576320,0.047636240176734644,-622.4003359741802
67,68,90,0.26666666666666666,64,4352.5,18736776,9178.0,83979648,0.0767063492063492,-773.2737518844514
67,102,110,0.0,64,4838.5,22524660,10147.0,102747240,0.07282312925170067,-1512.3785549275221
67,85,110,0.0,64,4788.5,22134960,10247.0,104684040,0.07064222911386776,-1475.686718980911
67,76,110,0.0,64,4658.5,21121740,10297.0,105652440,0.061546528867957445,-1277.988548162955
68,94,99,0.0,64,5279.0,27646000,9791.0,94611520,0.11903822055137844,-1905.1686180114484
69,70,110,0.0,64,5548.0,30695040,10158.0,102459060,0.07399148800934516,-1381.3642605202306
69,71,110,0.16666666666666666,64,5508.0,30274560,9548.0,91105740,0.025031041942806642,-330.6148474180344
69,72,110,0.10526315789473684,64,5523.0,30432240,9508.0,90361260,0.0314792663476874,-457.2131027747103
69,73,80,0.125,64,4423.5,18874296,8317.5,68203674,0.05238430550930549,-524.8935077126112
69,74,110,0.3125,64,5488.0,30064320,10018.0,99853380,0.029176587301587297,-339.7375734148089
69,75,110,0.3125,64,5223.0,27278640,9718.0,94269780,0.03318783068783068,-370.8640894272372
70,83,121,0.29411764705882354,64,5925.0,35098400,10905.0,118908000,0.03205290930474754,-443.3197255327544
70,84,121,0.2222222222222222,64,5640.0,31769600,10565.0,111421200,0.037366346434973885,-569.1031216693144
70,85,121,0.375,64,5760.0,33171200,10910.0,119018100,0.03558355995855996,-430.16378286667157
70,86,110,0.23529411764705882,64,5467.0,29748960,10014.0,99288180,0.031783009678230265,-383.668871909992
70,87,110,0.3125,64,5782.0,33428160,10032.0,99684540,0.043458786583786574,-455.95151367774434
70,88,110,0.3125,64,5840.5,34111440,10068.0,100477260,0.0293482905982906,-311.58723419349536
71,89,121,0.047619047619047616,64,5840.0,34099200,10045.0,100837000,0.04967122824265681,-890.8280230620932
71,90,121,0.29411764705882354,64,5900.0,34790400,9890.0,97802100,0.021011096746390866,-246.70713209533068
71,72,121,0.4666666666666667,64,5775.0,33350400,9750.0,95060900,0.016835016835016835,-159.1577197775447
71,73,88,0.11764705882352941,64,4675.5,20684160,8559.5,71750910,0.06524422268907562,-734.4179636539922
71,74,121,0.15789473684210525,64,5740.0,32947200,10260.0,105046700,0.031844584914760346,-522.2950701957084
71,91,77,0.058823529411764705,56,4449.0,18074880,7712.0,55156860,0.043636377919466146,-443.7339967440022
71,77,110,0.4,64,5625.0,31622400,9327.5,86788350,0.023420256991685564,-191.313195804679
71,92,121,0.29411764705882354,64,5650.0,31910400,10225.0,104361400,0.031471887997623293,-406.81675180117026
71,78,110,0.4,64,5638.5,31777920,9638.0,92867940,0.04105064247921392,-363.0769595611306
71,79,110,0.3125,64,5206.5,26801280,9183.5,83968830,0.032936253561253556,-325.5603970280491
72,90,121,0.29411764705882354,64,5915.0,34971600,9850.0,97002900,0.020099406312641604,-236.4077615629943
72,91,77,0.125,56,4464.0,18169020,7672.0,54706140,0.04382114413364414,-395.57858478796396
72,77,110,0.3125,64,5640.0,31787100,9287.5,86079150,0.02312970594220594,-214.5064711841703
72,92,121,0.375,64,5665.0,32076600,10185.0,103508600,0.03145833333333333,-360.58794561030675
72,78,110,0.3125,64,5653.5,31943430,9598.0,92109060,0.03789532227032227,-381.94424687048496
72,97,110,0.05,64,5739.0,32933520,9647.5,93070350,0.04121951878530825,-579.0000128589799
72,79,110,0.3125,64,5221.5,26940870,9143.5,83282670,0.03273989898989899,-323.59912965861076
73,89,88,0.05555555555555555,64,4755.5,21258720,8814.5,75488700,0.06821117335823218,-882.4403134285419
73,83,88,0.0,64,4800.5,21581910,9064.5,79153200,0.06739864261794085,-1023.2979286659355
73,75,88,0.05555555555555555,64,4390.5,18637290,8729.5,74242770,0.04912967388457584,-679.3905504744206
73,109,64,0.06666666666666667,64,3815.0,14504049,7395.5,54688998,0.07552188552188552,-628.9239728167222
74,75,121,0.2222222222222222,64,5455.0,29686800,10430.0,108694900,0.03896540097520489,-611.0933481551449
74,77,110,0.23529411764705882,64,5605.0,31402800,9797.5,95121450,0.031095130359836243,-363.5898915437354
74,78,110,0.16666666666666666,64,5618.5,31557240,10108.0,101784780,0.031204198851257674,-449.60721250011335
75,90,121,0.15789473684210525,64,5615.0,31347600,10060.0,101198700,0.025031149811851568,-392.38199167106274
75,91,77,0.058823529411764705,56,4164.0,16286220,7882.0,57072420,0.04397033726077843,-488.5139429029885
75,92,121,0.1,64,5365.0,28752600,10395.0,107985800,0.028175647451963243,-541.2405498255857
75,98,121,0.0,64,5710.0,32333700,10520.0,110518300,0.08669483174353304,-1839.660347827487
75,96,121,0.047619047619047616,64,5530.0,30465300,10235.0,104744200,0.05924671228242657,-1099.1508986240065
76,101,121,0.4666666666666667,64,5580.0,31110800,10685.0,114118600,0.04369614512471656,-431.9503687276737
76,108,121,0.4666666666666667,64,5665.0,32032200,10910.0,119028100,0.02493197278911564,-242.98343166200348
76,103,132,0.4375,64,5454.5,29750380,11290.5,127330610,0.02631944444444444,-331.8368744456529
76,82,132,0.4375,64,5834.0,33864160,11307.0,127690640,0.03802083333333333,-458.6352847938029
76,106,121,0.0,64,4865.0,23360200,10960.0,120119100,0.10433853063723192,-2566.5190607562663
76,113,121,0.4666666666666667,64,5570.0,31002400,10685.0,114118600,0.027823129251700683,-264.1777912910218
76,114,132,0.4375,64,5311.5,28200260,11505.0,132011000,0.03152777777777778,-398.9392738938802
76,81,121,0.4666666666666667,64,5415.0,29322200,10910.0,119028100,0.02790249433106576,-273.54552927155567
77,90,110,0.4,64,5765.0,33159600,9427.5,88561350,0.01671957671957672,-135.7675494917369
77,92,110,0.3125,64,5515.0,30414600,9762.5,94500900,0.02640847578347578,-270.3167378754978
77,78,100,0.5384615384615384,64,5503.5,30288330,9175.5,84093390,0.02396214896214896,-143.22059270694743
77,79,100,0.42857142857142855,64,5071.5,25544970,8721.0,76035105,0.01987179487179487,-134.8109190655468
78,90,110,0.3125,64,5778.5,33322680,9738.0,94765140,0.03643698893698893,-360.14821095351664
78,92,110,0.3125,64,5528.5,30564180,10073.0,101120760,0.031289983164983166,-350.3355102195156
78,79,100,0.42857142857142855,64,5085.0,25670601,9031.5,81361422,0.03485086342229199,-256.83725526759247
79,90,110,0.4,64,5346.5,28104120,9283.5,85684230,0.022719370576513433,-197.00108771460188
79,92,110,0.3125,64,5096.5,25777620,9618.5,91430820,0.031848695286195286,-347.87479946406205
80,110,121,0.29411764705882354,64,5350.0,28520100,10960.0,120119100,0.04589341418385536,-688.173368301947
80,92,121,0.0,64,5285.0,27866200,10835.0,117366600,0.10887564816136244,-2588.180583221031
80,102,121,0.29411764705882354,64,5405.0,29073400,10810.0,116816100,0.041199986696310226,-593.7465164290014
80,99,110,0.3125,64,5183.5,26845110,10284.0,105233580,0.04371036371036371,-531.7270851607902
80,111,121,0.29411764705882354,64,4985.0,24848200,10765.0,115825200,0.03773223304473304,-548.4819630826355
80,107,121,0.29411764705882354,64,5210.0,27111700,10960.0,120119100,0.04280152037504978,-645.2281685184604
80,112,110,0.23529411764705882,64,5134.0,26347140,10243.5,104341770,0.04271881100925218,-597.6201393103843
81,101,121,0.4666666666666667,64,5575.0,31053400,10685.0,114118600,0.02639661925376211,-254.22837153172802
81,108,121,0.4666666666666667,64,5660.0,31973100,10910.0,119028100,0.022587368280645594,-210.54639009412318
81,103,132,0.4375,64,5449.5,29695490,11290.5,127330610,0.03018353174603174,-362.4988602466094
81,82,132,0.5333333333333333,64,5829.0,33801680,11307.0,127690640,0.020714285714285713,-215.43134572317658
81,113,121,0.4666666666666667,64,5565.0,30945200,10685.0,114118600,0.026867413632119516,-242.9798916384761
81,114,132,0.5333333333333333,64,5306.5,28148230,11505.0,132011000,0.028095238095238093,-300.9130669478867
82,101,132,0.4375,64,5994.0,35863520,11082.0,122423840,0.027362914862914867,-328.2681314018771
82,108,132,0.4375,64,6079.0,36925680,11307.0,127690640,0.036812558356676,-420.6098053383276
82,103,144,0.4117647058823529,64,5868.5,34295272,11687.5,136597384,0.04219187675070028,-614.9415755194128
82,113,132,0.4375,64,5984.0,35738560,11082.0,122423840,0.025800653594771242,-293.1516913098025
82,114,144,0.4117647058823529,64,5725.5,32508344,11902.0,141618400,0.03731617647058823,-551.9626249549204
83,84,121,0.2222222222222222,64,5725.0,32694400,10460.0,109296000,0.03625193343330599,-546.6512282587572
83,98,121,0.2222222222222222,64,6120.0,37442300,10855.0,117828000,0.03263694366635543,-487.0223312306151
83,99,110,0.05,64,5673.5,32075370,10179.0,103226400,0.057134371476476736,-983.3426279132227
83,100,121,0.29411764705882354,64,6140.0,37682700,10410.0,108216000,0.020071049253034545,-251.30769741603922
83,85,121,0.29411764705882354,64,5845.0,34136800,10805.0,116748000,0.03449330489771667,-465.6149474905874
83,87,110,0.3125,64,5867.0,34401240,9927.0,97783200,0.02812531796906797,-297.2109572246395
83,88,110,0.4,64,5925.5,35104410,9963.0,98560800,0.028038258038258036,-259.31444706897724
84,104,110,0.3125,64,5177.0,26732160,9483.5,89531640,0.03190836940836941,-339.6016741122509
84,92,121,0.0,64,5490.0,30137600,10390.0,107879200,0.1048005806122689,-2278.3965291810036
84,98,121,0.29411764705882354,64,5835.0,33891200,10515.0,110409200,0.024024117222646635,-320.71882815683045
84,100,121,0.29411764705882354,64,5855.0,34108800,10070.0,101402400,0.03317868814192343,-401.5357222519936
84,85,121,0.2222222222222222,64,5560.0,30899200,10465.0,109397200,0.03681920838783583,-548.996887799765
84,86,110,0.4,64,5267.0,27711360,9569.0,91262160,0.025056689342403633,-233.02356926910247
85,104,110,0.23529411764705882,64,5297.0,27911520,9828.5,95636070,0.028697201491319137,-345.9599979075303
85,111,121,0.0,64,5310.0,28059200,10665.0,113721200,0.0516053871573352,-1127.6260259767112
85,86,110,0.23529411764705882,64,5387.0,28933920,9914.0,97484580,0.02632679310069016,-312.80750614570826
85,87,110,0.3125,64,5702.0,32512320,9932.0,97873740,0.02850332537832538,-297.46571648014964
85,88,110,0.3125,64,5760.5,33176880,9968.0,98652060,0.02826388888888889,-293.2966817395137
86,104,100,0.3333333333333333,64,5004.0,25031916,8932.5,79782246,0.029224644403215833,-238.35310624097028
86,98,110,0.4,64,5662.0,31735620,9964.0,98386380,0.01933862433862434,-179.01607163214325
86,100,110,0.3125,64,5682.0,31939380,9519.0,90360360,0.026730324074074073,-251.63836839640183
86,88,100,0.25,64,5467.5,29754054,9072.0,82298268,0.02242476851851852,-203.09036897409044
87,110,110,0.0,64,5697.0,32455080,9982.0,98779140,0.05391814534671677,-978.8031041840318
87,104,100,0.25,64,5319.0,28127736,8950.5,80100738,0.02249347874347874,-209.4804682544911
87,100,110,0.23529411764705882,64,5997.0,35889480,9537.0,90721080,0.015195894791483023,-164.5621458154215
87,112,100,0.0,64,5481.0,29982312,9265.5,85804758,0.04332197042723359,-658.8343238794158
87,88,100,0.3333333333333333,64,5782.5,33433884,9090.0,82626804,0.030041915756201472,-234.23026187304453
